geo_code,geo_label,TDS,quintile,longitude,latitude,latlong
E05008075,Seghill with Seaton Delaval,1.00322,4,-1.548002349,55.077791,55.077791 -1.548002349
E05008076,Shilbottle,-1.82639,2,-1.763473881,55.3218211,55.3218211 -1.763473881
E05008077,Sleekburn,2.71961,4,-1.541726807,55.1471277,55.1471277 -1.541726807
E05008078,South Blyth,-5.0371,1,-1.511006818,55.10577076,55.10577076 -1.511006818
E05008079,South Tynedale,-3.05652,2,-2.136469487,54.87843392,54.87843392 -2.136469487
E05008080,Stakeford,-2.13155,2,-1.581108289,55.15720906,55.15720906 -1.581108289
E05008081,Stocksfield and Broomhaugh,-4.30797,1,-1.929616735,54.93774381,54.93774381 -1.929616735
E05008082,Ulgham,-2.0051,2,-1.669178404,55.20201354,55.20201354 -1.669178404
E05008083,Wensleydale,1.62602,4,-1.502385941,55.11992572,55.11992572 -1.502385941
E05008084,Wooler,0.13495,3,-2.050562003,55.53524613,55.53524613 -2.050562003
E05008136,Abbey,-1.21215,3,-2.726220117,52.70537154,52.70537154 -2.726220117
E05008137,Albrighton,-1.73879,2,-2.279835006,52.62626976,52.62626976 -2.279835006
E05008138,Alveley and Claverley,-3.0529,2,-2.32621179,52.49955894,52.49955894 -2.32621179
E05008139,Bagley,-2.41021,2,-2.758444643,52.73269387,52.73269387 -2.758444643
E05008140,Battlefield,-2.0362,2,-2.717085065,52.73793844,52.73793844 -2.717085065
E05008141,"Bayston Hill, Column and Sutton",-3.30371,1,-2.754565053,52.6784599,52.6784599 -2.754565053
E05008142,Belle Vue,-0.59279,3,-2.752985703,52.69813917,52.69813917 -2.752985703
E05008143,Bishop's Castle,-1.64887,3,-2.958441204,52.51103407,52.51103407 -2.958441204
E05008144,Bowbrook,-0.7287,3,-2.801771627,52.70691342,52.70691342 -2.801771627
E05008145,Bridgnorth East and Astley Abbotts,-1.77106,2,-2.426499146,52.55289761,52.55289761 -2.426499146
E05008146,Bridgnorth West and Tasley,-1.78069,2,-2.4413883,52.53300963,52.53300963 -2.4413883
E05008147,Broseley,-0.85624,3,-2.463776497,52.61145549,52.61145549 -2.463776497
E05008148,Brown Clee,-2.18252,2,-2.506661385,52.50533746,52.50533746 -2.506661385
E05008149,Burnell,-3.4341,1,-2.764248405,52.60027498,52.60027498 -2.764248405
E05008150,Castlefields and Ditherington,3.62363,5,-2.739811436,52.71893761,52.71893761 -2.739811436
E05008151,Cheswardine,-2.40068,2,-2.457870893,52.85215575,52.85215575 -2.457870893
E05008152,Chirbury and Worthen,-2.7156,2,-3.021780609,52.59944368,52.59944368 -3.021780609
E05008153,Church Stretton and Craven Arms,-1.48769,3,-2.838948495,52.47045396,52.47045396 -2.838948495
E05008154,Clee,-2.41351,2,-2.623628484,52.36333138,52.36333138 -2.623628484
E05008155,Cleobury Mortimer,-3.14292,1,-2.486345693,52.40787169,52.40787169 -2.486345693
E05008156,Clun,-3.45963,1,-3.049490567,52.41410266,52.41410266 -3.049490567
E05008157,Copthorne,-4.16279,1,-2.784948161,52.71233957,52.71233957 -2.784948161
E05008158,Corvedale,-3.09565,1,-2.706093002,52.47086134,52.47086134 -2.706093002
E05008159,Ellesmere Urban,-0.10595,3,-2.894169299,52.91249345,52.91249345 -2.894169299
E05008160,Harlescott,2.59468,4,-2.735147036,52.74275432,52.74275432 -2.735147036
E05008161,Highley,-0.49109,3,-2.384081964,52.44884278,52.44884278 -2.384081964
E05008162,Hodnet,-2.76145,2,-2.578744388,52.84084888,52.84084888 -2.578744388
E05008163,Llanymynech,-3.47431,1,-3.038620804,52.78491132,52.78491132 -3.038620804
E05008164,Longden,-2.33671,2,-2.83427801,52.67299429,52.67299429 -2.83427801
E05008165,Loton,-2.81396,2,-2.93794432,52.71508801,52.71508801 -2.93794432
E05008166,Ludlow East,1.37904,4,-2.707966941,52.37321357,52.37321357 -2.707966941
E05008167,Ludlow North,0.50281,4,-2.754820303,52.38150866,52.38150866 -2.754820303
E05008168,Ludlow South,-1.21589,3,-2.709877465,52.34320539,52.34320539 -2.709877465
E05008169,Market Drayton East,1.14153,4,-2.436886461,52.95428173,52.95428173 -2.436886461
E05008170,Market Drayton West,-0.24748,3,-2.498541913,52.90109366,52.90109366 -2.498541913
E05008171,Meole,-0.39233,3,-2.764542709,52.69021203,52.69021203 -2.764542709
E05008172,Rea Valley,-1.8048,2,-2.904394177,52.64557603,52.64557603 -2.904394177
E05008173,Monkmoor,1.48384,4,-2.717726879,52.71443258,52.71443258 -2.717726879
E05008174,Much Wenlock,-1.92845,2,-2.560127692,52.57374103,52.57374103 -2.560127692
E05008175,Oswestry East,0.10964,3,-3.037863494,52.85893556,52.85893556 -3.037863494
E05008176,Oswestry South,1.32056,4,-3.071399648,52.85864365,52.85864365 -3.071399648
E05008177,Oswestry West,2.27068,4,-3.060035659,52.86348734,52.86348734 -3.060035659
E05008178,Porthill,-0.45632,3,-2.76534063,52.70777027,52.70777027 -2.76534063
E05008179,Prees,-1.82328,2,-2.579951146,52.91834955,52.91834955 -2.579951146
E05008180,Quarry and Coton Hill,3.04852,5,-2.755120235,52.7128425,52.7128425 -2.755120235
E05008181,Radbrook,-2.13299,2,-2.78382608,52.69764368,52.69764368 -2.78382608
E05008182,Ruyton and Baschurch,-3.99213,1,-2.88315946,52.81384245,52.81384245 -2.88315946
E05008183,St Martin's,-1.55398,3,-2.962193706,52.93191306,52.93191306 -2.962193706
E05008184,St Oswald,-3.07001,2,-3.071221947,52.83520091,52.83520091 -3.071221947
E05008185,"Gobowen, Selattyn and Weston Rhyn",-0.81852,3,-3.073661895,52.89663175,52.89663175 -3.073661895
E05008186,Severn Valley,-1.48665,3,-2.630974434,52.64199859,52.64199859 -2.630974434
E05008187,Shawbury,-2.84568,2,-2.678528971,52.7984835,52.7984835 -2.678528971
E05008188,Shifnal North,-0.8311,3,-2.357675383,52.69917937,52.69917937 -2.357675383
E05008189,Shifnal South and Cosford,-2.1726,2,-2.323728756,52.65751023,52.65751023 -2.323728756
E05008190,Sundorne,1.59828,4,-2.722007939,52.72779231,52.72779231 -2.722007939
E05008191,Tern,-2.71622,2,-2.747037844,52.74046739,52.74046739 -2.747037844
E05008192,The Meres,-3.19302,1,-2.842337065,52.86648356,52.86648356 -2.842337065
E05008193,Underdale,1.35111,4,-2.727197746,52.71786028,52.71786028 -2.727197746
E05008194,Wem,-1.03087,3,-2.729484897,52.87986853,52.87986853 -2.729484897
E05008195,Whitchurch North,1.03531,4,-2.695189745,52.9743419,52.9743419 -2.695189745
E05008196,Whitchurch South,-0.66736,3,-2.655888737,52.95219796,52.95219796 -2.655888737
E05008197,Whittington,-2.0996,2,-2.972703974,52.85196953,52.85196953 -2.972703974
E05008198,Worfield,-2.96296,2,-2.366217759,52.58487048,52.58487048 -2.366217759
E05008199,Altarnun,-3.22048,1,-4.485853903,50.59946508,50.59946508 -4.485853903
E05008200,Bodmin Central,2.37685,4,-4.706421807,50.4617083,50.4617083 -4.706421807
E05008201,Bodmin East,0.27324,4,-4.711037404,50.47314002,50.47314002 -4.711037404
E05008202,Bodmin West,1.8349,4,-4.74026889,50.46601926,50.46601926 -4.74026889
E05008203,Breage,-2.80478,2,-5.348288509,50.13057365,50.13057365 -5.348288509
E05008204,Bude North and Stratton,-0.47036,3,-4.530474077,50.82855975,50.82855975 -4.530474077
E05008205,Bude South,0.58298,4,-4.543980206,50.81872898,50.81872898 -4.543980206
E05008206,Bugle,0.23012,4,-4.792894545,50.38953912,50.38953912 -4.792894545
E05008207,Callington,-0.10359,3,-4.312776694,50.50117146,50.50117146 -4.312776694
E05008208,Camborne Central,0.21851,4,-5.291275153,50.21756559,50.21756559 -5.291275153
E05008209,Camborne North,0.57357,4,-5.302957542,50.23819244,50.23819244 -5.302957542
E05008210,Camborne South,0.05352,3,-5.306684471,50.20472577,50.20472577 -5.306684471
E05008211,Camborne West,1.26783,4,-5.336912183,50.2244835,50.2244835 -5.336912183
E05008212,Camelford,-0.5302,3,-4.592713938,50.64524591,50.64524591 -4.592713938
E05008213,Carn Brea North,0.81452,4,-5.249841481,50.23700833,50.23700833 -5.249841481
E05008214,Carn Brea South,0.00738,3,-5.255002673,50.2126046,50.2126046 -5.255002673
E05008215,Chacewater and Kenwyn,-2.39528,2,-5.108980111,50.26146042,50.26146042 -5.108980111
E05008216,Colan and Mawgan,-1.76054,2,-5.010526551,50.43451801,50.43451801 -5.010526551
E05008217,Constantine,-2.4128,2,-5.14837716,50.12491935,50.12491935 -5.14837716
E05008218,Falmouth Arwenack,1.13564,4,-5.074084026,50.15219746,50.15219746 -5.074084026
E05008219,Falmouth Boslowick,-1.80484,2,-5.086225396,50.13868787,50.13868787 -5.086225396
E05008220,Falmouth Gyllyngvase,-0.22267,3,-5.061091556,50.14788112,50.14788112 -5.061091556
E05008221,Falmouth Penwerris,3.43804,5,-5.079215314,50.15968066,50.15968066 -5.079215314
E05008222,Falmouth Trescobeas,0.37757,4,-5.090852184,50.15584454,50.15584454 -5.090852184
E05008223,Feock and Kea,-3.92344,1,-5.065881796,50.21817729,50.21817729 -5.065881796
E05008224,Flexbury and Poughill,-3.35475,1,-4.499278166,50.86434598,50.86434598 -4.499278166
E05008225,Fowey,-2.22356,2,-4.699843876,50.37836013,50.37836013 -4.699843876
E05008226,Gulval and Heamoor,0.72394,4,-5.546992746,50.12654377,50.12654377 -5.546992746
E05008227,Gunnislake,-1.8462,2,-4.218513459,50.5099919,50.5099919 -4.218513459
E05008228,Gwinear-Gwithian and St Erth,-1.48727,3,-5.380270206,50.18453353,50.18453353 -5.380270206
E05008229,Hayle North,0.08708,3,-5.413078477,50.19803226,50.19803226 -5.413078477
E05008230,Hayle South,0.77273,4,-5.40058832,50.18346112,50.18346112 -5.40058832
E05008231,Helston Central,0.83223,4,-5.276888719,50.10424492,50.10424492 -5.276888719
E05008232,Helston North,-2.57935,2,-5.267970067,50.09087873,50.09087873 -5.267970067
E05008233,Illogan,-1.55929,3,-5.273366417,50.2449139,50.2449139 -5.273366417
E05008234,Kelly Bray,-2.88901,2,-4.270882081,50.4938654,50.4938654 -4.270882081
E05008235,"Ladock, St Clement and St Erme",-2.4032,2,-5.008448414,50.3150452,50.3150452 -5.008448414
E05008236,Lanivet,-2.4651,2,-4.700734735,50.48529501,50.48529501 -4.700734735
E05008237,Launceston Central,1.51484,4,-4.364549285,50.63619758,50.63619758 -4.364549285
E05008238,Launceston North,-1.74413,2,-4.429853633,50.67744057,50.67744057 -4.429853633
E05008239,Launceston South,0.88825,4,-4.351576936,50.62673434,50.62673434 -4.351576936
E05008240,Lelant and Carbis Bay,-1.95722,2,-5.458191153,50.18754879,50.18754879 -5.458191153
E05008241,Liskeard Central,2.90013,5,-4.453787007,50.45419571,50.45419571 -4.453787007
E05008242,Liskeard North,-0.07982,3,-4.467923444,50.46659039,50.46659039 -4.467923444
E05008243,Liskeard South and Dobwalls,-0.342,3,-4.503354579,50.45161394,50.45161394 -4.503354579
E05008244,Looe East,0.14476,3,-4.428164647,50.37044229,50.37044229 -4.428164647
E05008245,Looe West and Lansallos,-0.19637,3,-4.519453158,50.34321192,50.34321192 -4.519453158
E05008246,Lostwithiel,-0.08557,3,-4.623870969,50.40027536,50.40027536 -4.623870969
E05008247,Ludgvan,-2.77669,2,-5.536966534,50.16206735,50.16206735 -5.536966534
E05008248,Mabe,-2.52176,2,-5.133020892,50.18199499,50.18199499 -5.133020892
E05008249,Marazion,-0.76066,3,-5.435229996,50.12767749,50.12767749 -5.435229996
E05008250,Menheniot,-1.7511,2,-4.432475637,50.44104456,50.44104456 -4.432475637
E05008251,Mevagissey,-0.83349,3,-4.806104814,50.27346473,50.27346473 -4.806104814
E05008252,Mount Charles,1.59332,4,-4.780544517,50.33640198,50.33640198 -4.780544517
E05008253,Mount Hawke and Portreath,-1.97997,2,-5.241673425,50.271846,50.271846 -5.241673425
E05008254,Mullion,-1.98351,2,-5.215470505,50.01472311,50.01472311 -5.215470505
E05008255,Newlyn and Goonhavern,-1.87105,2,-5.072516818,50.37015043,50.37015043 -5.072516818
E05008256,Newlyn and Mousehole,-0.08088,3,-5.551730592,50.09512547,50.09512547 -5.551730592
E05008257,Newquay Central,5.44706,5,-5.088253035,50.41683709,50.41683709 -5.088253035
E05008258,Newquay Pentire,0.6436,4,-5.099609387,50.41040249,50.41040249 -5.099609387
E05008259,Newquay Treloggan,0.42561,4,-5.072168495,50.40645759,50.40645759 -5.072168495
E05008260,Newquay Tretherras,-0.93496,3,-5.065329621,50.41515241,50.41515241 -5.065329621
E05008261,Newquay Treviglas,1.0544,4,-5.051036249,50.41950819,50.41950819 -5.051036249
E05008262,Padstow,-0.53361,3,-4.981184533,50.53256736,50.53256736 -4.981184533
E05008263,Pelynt,-2.06274,2,-4.476867183,50.38708723,50.38708723 -4.476867183
E05008264,Penryn East and Mylor,-0.19096,3,-5.082386033,50.18433658,50.18433658 -5.082386033
E05008265,Penryn West,1.59238,4,-5.115305147,50.16799436,50.16799436 -5.115305147
E05008266,Penwithick,-0.91142,3,-4.772013448,50.36819946,50.36819946 -4.772013448
E05008267,Penzance Central,4.43696,5,-5.539047197,50.11910741,50.11910741 -5.539047197
E05008268,Penzance East,3.82868,5,-5.535122102,50.12523426,50.12523426 -5.535122102
E05008269,Penzance Promenade,0.20616,4,-5.548384201,50.11390483,50.11390483 -5.548384201
E05008270,Perranporth,-1.50795,3,-5.137624248,50.33394173,50.33394173 -5.137624248
E05008271,Porthleven and Helston South,-0.47961,3,-5.29936439,50.09096383,50.09096383 -5.29936439
E05008272,Poundstock,-2.26303,2,-4.515362255,50.74726866,50.74726866 -4.515362255
E05008273,Probus,-2.32258,2,-4.948235407,50.27866788,50.27866788 -4.948235407
E05008274,Rame,-0.63491,3,-4.242895175,50.35861542,50.35861542 -4.242895175
E05008275,Redruth Central,-0.39315,3,-5.212307267,50.23918014,50.23918014 -5.212307267
E05008276,Redruth North,2.80834,4,-5.227153876,50.25314969,50.25314969 -5.227153876
E05008277,Redruth South,-0.16435,3,-5.228326987,50.22285934,50.22285934 -5.228326987
E05008278,Roche,-1.76254,2,-4.842974664,50.40214965,50.40214965 -4.842974664
E05008279,Roseland,-2.06317,2,-4.951146064,50.21744123,50.21744123 -4.951146064
E05008280,St Agnes,-2.45911,2,-5.19319373,50.30265945,50.30265945 -5.19319373
E05008281,St Austell Bay,-2.60983,2,-4.751954894,50.34231076,50.34231076 -4.751954894
E05008282,St Austell Bethel,-1.94193,2,-4.763647368,50.34537613,50.34537613 -4.763647368
E05008283,St Austell Gover,2.47499,4,-4.801604577,50.3376672,50.3376672 -4.801604577
E05008284,St Austell Poltair,0.54846,4,-4.784562656,50.34622391,50.34622391 -4.784562656
E05008285,St Blaise,1.33329,4,-4.729048902,50.35378208,50.35378208 -4.729048902
E05008286,St Buryan,-1.30692,3,-5.622597032,50.08632876,50.08632876 -5.622597032
E05008287,St Cleer,-3.16592,1,-4.5309812,50.50445422,50.50445422 -4.5309812
E05008288,St Columb,-0.66474,3,-4.912610028,50.44165159,50.44165159 -4.912610028
E05008289,St Day and Lanner,-1.63816,3,-5.200729254,50.22380244,50.22380244 -5.200729254
E05008290,St Dennis,0.76082,4,-4.887698461,50.37119779,50.37119779 -4.887698461
E05008291,St Endellion,-1.81169,2,-4.870213628,50.56630428,50.56630428 -4.870213628
E05008292,St Enoder,-0.9931,3,-4.955704322,50.37580965,50.37580965 -4.955704322
E05008293,St Germans,-3.2562,1,-4.295087822,50.42860847,50.42860847 -4.295087822
E05008294,St Issey,-1.5585,3,-4.868526718,50.50813497,50.50813497 -4.868526718
E05008295,St Ive,-2.30356,2,-4.389321403,50.51813619,50.51813619 -4.389321403
E05008296,St Ives North,1.50573,4,-5.492448612,50.2110358,50.2110358 -5.492448612
E05008297,St Ives South,0.06037,3,-5.513088045,50.19409499,50.19409499 -5.513088045
E05008298,St Just in Penwith,-0.31556,3,-5.664232501,50.13052686,50.13052686 -5.664232501
E05008299,St Keverne and Meneage,-2.24319,2,-5.162298511,50.06216898,50.06216898 -5.162298511
E05008300,St Mewan,-2.92699,2,-4.835633828,50.30385989,50.30385989 -4.835633828
E05008301,St Stephen,-0.24353,3,-4.88056051,50.33623911,50.33623911 -4.88056051
E05008302,St Teath,-1.64185,3,-4.683252733,50.59195565,50.59195565 -4.683252733
E05008303,Saltash Burraton,-4.53401,1,-4.259324522,50.3956417,50.3956417 -4.259324522
E05008304,Saltash Essa,-1.00617,3,-4.221160217,50.40290693,50.40290693 -4.221160217
E05008305,Saltash Pill,-1.42691,3,-4.212912047,50.41692573,50.41692573 -4.212912047
E05008306,Saltash St Stephens,-1.74878,2,-4.250269244,50.42049573,50.42049573 -4.250269244
E05008307,Stithians,-1.6659,3,-5.172561068,50.20375379,50.20375379 -5.172561068
E05008308,Stokeclimsland,-3.26673,1,-4.360779539,50.56758587,50.56758587 -4.360779539
E05008309,Threemilestone and Gloweth,-1.29289,3,-5.109424428,50.26438033,50.26438033 -5.109424428
E05008310,Tintagel,-1.63817,3,-4.649752468,50.67726346,50.67726346 -4.649752468
E05008311,Torpoint East,1.34135,4,-4.20110461,50.37824853,50.37824853 -4.20110461
E05008312,Torpoint West,-1.80674,2,-4.220853043,50.37281016,50.37281016 -4.220853043
E05008313,Troon and Beacon,2.20013,4,-5.280701376,50.19655331,50.19655331 -5.280701376
E05008314,Truro Boscawen,-0.21531,3,-5.056464275,50.25654456,50.25654456 -5.056464275
E05008315,Truro Moresk,-0.49403,3,-5.042319007,50.27076294,50.27076294 -5.042319007
E05008316,Truro Tregolls,1.49149,4,-5.039766306,50.26127447,50.26127447 -5.039766306
E05008317,Truro Trehaverne,0.17759,4,-5.074177648,50.26732704,50.26732704 -5.074177648
E05008318,Tywardreath,-2.67513,2,-4.699512684,50.35160557,50.35160557 -4.699512684
E05008319,Wadebridge East,-2.03939,2,-4.794396459,50.53796822,50.53796822 -4.794396459
E05008320,Wadebridge West,0.39624,4,-4.840802854,50.51536775,50.51536775 -4.840802854
E05008321,Wendron,-3.40706,1,-5.255963273,50.15144995,50.15144995 -5.255963273
E05008327,Aldbourne and Ramsbury,-2.45797,2,-1.615399969,51.46003695,51.46003695 -1.615399969
E05008328,Alderbury and Whiteparish,-3.70878,1,-1.677012157,51.02518709,51.02518709 -1.677012157
E05008329,Amesbury East,-0.45586,3,-1.749448885,51.16936863,51.16936863 -1.749448885
E05008330,Amesbury West,0.02119,3,-1.802525505,51.17480819,51.17480819 -1.802525505
E05008331,Bourne and Woodford Valley,-4.17361,1,-1.780605307,51.13178796,51.13178796 -1.780605307
E05008332,Box and Colerne,-2.87762,2,-2.255177178,51.43065484,51.43065484 -2.255177178
E05008333,Bradford-on-Avon North,-2.72902,2,-2.250213537,51.35262677,51.35262677 -2.250213537
E05008334,Bradford-on-Avon South,-0.97687,3,-2.249031456,51.33904241,51.33904241 -2.249031456
E05008335,Brinkworth,-4.38277,1,-2.017824307,51.57069759,51.57069759 -2.017824307
E05008336,"Bromham, Rowde and Potterne",-1.82679,2,-2.031667049,51.36452596,51.36452596 -2.031667049
E05008337,"Bulford, Allington and Figheldean",-0.79313,3,-1.727320687,51.19468822,51.19468822 -1.727320687
E05008338,Burbage and the Bedwyns,-2.37212,2,-1.600562956,51.36048221,51.36048221 -1.600562956
E05008339,By Brook,-3.21342,1,-2.22045315,51.50107593,51.50107593 -2.22045315
E05008340,Calne Central,-0.57138,3,-2.002393281,51.43607212,51.43607212 -2.002393281
E05008341,Calne Chilvester and Abberd,0.4563,4,-2.005975739,51.44409211,51.44409211 -2.005975739
E05008342,Calne North,-0.77501,3,-2.003883445,51.44853663,51.44853663 -2.003883445
E05008343,Calne Rural,-3.28153,1,-2.00931462,51.45308037,51.45308037 -2.00931462
E05008344,Calne South and Cherhill,-3.66302,1,-1.94530359,51.43118593,51.43118593 -1.94530359
E05008345,Chippenham Cepen Park and Derriads,-3.48342,1,-2.146092572,51.45676599,51.45676599 -2.146092572
E05008346,Chippenham Cepen Park and Redlands,-0.40794,3,-2.137193225,51.46814301,51.46814301 -2.137193225
E05008347,Chippenham Hardenhuish,-0.59186,3,-2.123623926,51.46911589,51.46911589 -2.123623926
E05008348,Chippenham Hardens and England,0.86574,4,-2.107970859,51.45298409,51.45298409 -2.107970859
E05008349,Chippenham Lowden and Rowden,1.35289,4,-2.125052334,51.45493184,51.45493184 -2.125052334
E05008350,Chippenham Monkton,-0.98921,3,-2.108466007,51.46321398,51.46321398 -2.108466007
E05008351,Chippenham Pewsham,-2.61081,2,-2.104741866,51.44131675,51.44131675 -2.104741866
E05008352,Chippenham Queens and Sheldon,0.10168,3,-2.137622632,51.45462447,51.45462447 -2.137622632
E05008353,Corsham Pickwick,0.11241,3,-2.195007556,51.44046862,51.44046862 -2.195007556
E05008354,Corsham Town,-1.97565,2,-2.164537455,51.43613761,51.43613761 -2.164537455
E05008355,Corsham Without and Box Hill,-1.50522,3,-2.154614641,51.41848604,51.41848604 -2.154614641
E05008356,Cricklade and Latton,-2.39267,2,-1.843971248,51.64898631,51.64898631 -1.843971248
E05008357,Devizes and Roundway South,-0.74377,3,-1.998938305,51.34284227,51.34284227 -1.998938305
E05008358,Devizes East,-0.93812,3,-1.980483626,51.35034047,51.35034047 -1.980483626
E05008359,Devizes North,2.15564,4,-2.007242592,51.35084849,51.35084849 -2.007242592
E05008360,Downton and Ebble Valley,-1.91393,2,-1.789995845,51.01929059,51.01929059 -1.789995845
E05008361,Durrington and Larkhill,-0.74484,3,-1.807281071,51.19734933,51.19734933 -1.807281071
E05008362,Ethandune,-2.47318,2,-2.136873116,51.26632235,51.26632235 -2.136873116
E05008363,Fovant and Chalke Valley,-1.87743,2,-1.985486998,51.02149625,51.02149625 -1.985486998
E05008364,Hilperton,-2.24336,2,-2.178332672,51.33855178,51.33855178 -2.178332672
E05008365,Holt and Staverton,-2.66098,2,-2.240717731,51.36936305,51.36936305 -2.240717731
E05008366,Kington,-3.18158,1,-2.107398644,51.49957282,51.49957282 -2.107398644
E05008367,"Laverstock, Ford and Old Sarum",-2.03089,2,-1.77320884,51.09039228,51.09039228 -1.77320884
E05008368,Ludgershall and Perham Down,0.97672,4,-1.617415714,51.25286872,51.25286872 -1.617415714
E05008369,Lyneham,-1.78523,2,-1.936080404,51.50223084,51.50223084 -1.936080404
E05008370,Malmesbury,-1.17971,3,-2.101480178,51.58955489,51.58955489 -2.101480178
E05008371,Marlborough East,0.77068,4,-1.72029095,51.42252419,51.42252419 -1.72029095
E05008372,Marlborough West,-1.73125,2,-1.740975673,51.41791523,51.41791523 -1.740975673
E05008373,Melksham Central,0.60186,4,-2.135916201,51.37572665,51.37572665 -2.135916201
E05008374,Melksham North,-0.00488,3,-2.138296689,51.38234882,51.38234882 -2.138296689
E05008375,Melksham South,-1.65941,3,-2.133450931,51.36823141,51.36823141 -2.133450931
E05008376,Melksham Without North,-3.97649,1,-2.152069063,51.38352577,51.38352577 -2.152069063
E05008377,Melksham Without South,-2.48687,2,-2.138092157,51.35890647,51.35890647 -2.138092157
E05008378,Mere,-1.43313,3,-2.277782966,51.10032492,51.10032492 -2.277782966
E05008379,Minety,-3.88955,1,-1.987416563,51.63452212,51.63452212 -1.987416563
E05008380,Nadder and East Knoyle,-2.03916,2,-2.064891572,51.08584271,51.08584271 -2.064891572
E05008381,Pewsey,-1.13067,3,-1.734419781,51.34250714,51.34250714 -1.734419781
E05008382,Pewsey Vale,-2.46716,2,-1.83760843,51.32303427,51.32303427 -1.83760843
E05008383,Purton,-3.10867,1,-1.891051811,51.59556608,51.59556608 -1.891051811
E05008384,Redlynch and Landford,-3.91826,1,-1.67156984,50.97676704,50.97676704 -1.67156984
E05008385,Roundway,-1.37864,3,-1.982521401,51.36372198,51.36372198 -1.982521401
E05008386,Salisbury Bemerton,3.36104,5,-1.833235189,51.0877116,51.0877116 -1.833235189
E05008387,Salisbury Fisherton and Bemerton Village,-1.57266,3,-1.819535032,51.07816454,51.07816454 -1.819535032
E05008388,Salisbury Harnham,-1.51406,3,-1.802072562,51.05546534,51.05546534 -1.802072562
E05008389,Salisbury St Edmund and Milford,1.78159,4,-1.791098662,51.07232404,51.07232404 -1.791098662
E05008390,Salisbury St Francis and Stratford,-2.67822,2,-1.80298683,51.09165632,51.09165632 -1.80298683
E05008391,Salisbury St Mark's and Bishopdown,-0.88254,3,-1.783181342,51.08738914,51.08738914 -1.783181342
E05008392,Salisbury St Martin's and Cathedral,0.27207,4,-1.791586123,51.06260146,51.06260146 -1.791586123
E05008393,Salisbury St Paul's,1.78076,4,-1.807681167,51.07192101,51.07192101 -1.807681167
E05008394,Sherston,-3.16835,1,-2.166584974,51.57048207,51.57048207 -2.166584974
E05008395,Southwick,-3.04009,2,-2.207554422,51.29428492,51.29428492 -2.207554422
E05008396,Summerham and Seend,-3.53558,1,-2.104788194,51.33013881,51.33013881 -2.104788194
E05008397,The Collingbournes and Netheravon,-2.67729,2,-1.697232633,51.27568044,51.27568044 -1.697232633
E05008398,The Lavingtons and Erlestoke,-2.58357,2,-2.00801545,51.27508497,51.27508497 -2.00801545
E05008399,Tidworth,2.27639,4,-1.668701704,51.23707047,51.23707047 -1.668701704
E05008400,Till and Wylye Valley,-2.44411,2,-1.926930505,51.17675483,51.17675483 -1.926930505
E05008401,Tisbury,-1.39564,3,-2.1139023,51.03189823,51.03189823 -2.1139023
E05008402,Trowbridge Adcroft,2.23769,4,-2.206482574,51.32757767,51.32757767 -2.206482574
E05008403,Trowbridge Central,1.67218,4,-2.215135152,51.31765602,51.31765602 -2.215135152
E05008404,Trowbridge Drynham,-1.66243,3,-2.207824499,51.3082664,51.3082664 -2.207824499
E05008405,Trowbridge Grove,-0.66001,3,-2.220473873,51.30806021,51.30806021 -2.220473873
E05008406,Trowbridge Lambrok,0.62371,4,-2.226887803,51.32120225,51.32120225 -2.226887803
E05008407,Trowbridge Park,2.84286,4,-2.199341709,51.31611811,51.31611811 -2.199341709
E05008408,Trowbridge Paxcroft,-3.75545,1,-2.187154612,51.32149316,51.32149316 -2.187154612
E05008409,Urchfont and The Cannings,-2.43729,2,-1.926395818,51.34804333,51.34804333 -1.926395818
E05008410,Warminster Broadway,-1.97306,2,-2.199024602,51.19639498,51.19639498 -2.199024602
E05008411,Warminster Copheap and Wylye,-0.55779,3,-2.066234929,51.18369302,51.18369302 -2.066234929
E05008412,Warminster East,0.36906,4,-2.16036946,51.20339578,51.20339578 -2.16036946
E05008413,Warminster West,-0.89509,3,-2.190703804,51.21357446,51.21357446 -2.190703804
E05008414,Warminster Without,-3.12232,1,-2.220758408,51.16837876,51.16837876 -2.220758408
E05008415,West Selkley,-3.25362,1,-1.780421913,51.43766145,51.43766145 -1.780421913
E05008416,Westbury East,-1.53797,3,-2.171964758,51.25309014,51.25309014 -2.171964758
E05008417,Westbury North,-0.77405,3,-2.193518175,51.26862313,51.26862313 -2.193518175
E05008418,Westbury West,0.40384,4,-2.199426313,51.25881001,51.25881001 -2.199426313
E05008419,Wilton and Lower Wylye Valley,-0.76323,3,-1.867127222,51.09503858,51.09503858 -1.867127222
E05008420,Winsley and Westwood,-4.13126,1,-2.277468062,51.33562657,51.33562657 -2.277468062
E05008421,Winterslow,-4.93037,1,-1.687874065,51.08036374,51.08036374 -1.687874065
E05008422,Wootton Bassett East,-4.04779,1,-1.878408817,51.543876,51.543876 -1.878408817
E05008423,Wootton Bassett North,0.16237,3,-1.912468149,51.55299952,51.55299952 -1.912468149
E05008424,Wootton Bassett South,-1.69005,2,-1.910291704,51.53346676,51.53346676 -1.910291704
E05008479,Arreton and Newchurch,-3.18945,1,-1.229738827,50.66506173,50.66506173 -1.229738827
E05008480,Binstead and Fishbourne,-2.46039,2,-1.202567094,50.72624074,50.72624074 -1.202567094
